"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"839244","OPTIND","BSESEN","OPTION","24-Sep-2026","74500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2192700,0,20,5,"BSE SENSEX","","","","",0.05,1341.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839246","OPTIND","BSESEN","OPTION","24-Sep-2026","76800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2160,0,20,5,"BSE SENSEX","","","","",0.05,4695.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839249","OPTIND","BSESEN","OPTION","24-Sep-2026","70800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",78860,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839250","OPTIND","BSESEN","OPTION","24-Sep-2026","81100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1560,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839251","OPTIND","BSESEN","OPTION","24-Sep-2026","83400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",320,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839254","OPTIND","BSESEN","OPTION","24-Sep-2026","75100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",130600,0,20,5,"BSE SENSEX","","","","",0.05,2314.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839256","OPTIND","BSESEN","OPTION","24-Sep-2026","71400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",47920,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839257","OPTIND","BSESEN","OPTION","24-Sep-2026","78100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",50300,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839261","OPTIND","BSESEN","OPTION","24-Sep-2026","72100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,5241.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839262","OPTIND","BSESEN","OPTION","24-Sep-2026","74400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",155880,0,20,5,"BSE SENSEX","","","","",0.05,2382.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839263","OPTIND","BSESEN","OPTION","24-Sep-2026","76700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",257080,0,20,5,"BSE SENSEX","","","","",0.05,97.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839264","OPTIND","BSESEN","OPTION","24-Sep-2026","81400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4050.35,9308.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839265","OPTIND","BSESEN","OPTION","24-Sep-2026","83700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",6349.65,11607.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839267","OPTIND","BSESEN","OPTION","24-Sep-2026","70700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1388.05,6646.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839272","OPTIND","BSESEN","OPTION","24-Sep-2026","80700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3060,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839275","OPTIND","BSESEN","OPTION","24-Sep-2026","76100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2520,0,20,5,"BSE SENSEX","","","","",0.05,3767.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839276","OPTIND","BSESEN","OPTION","24-Sep-2026","78400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",860,0,20,5,"BSE SENSEX","","","","",1051.85,6309.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839278","OPTIND","BSESEN","OPTION","24-Sep-2026","72400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",204340,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839280","OPTIND","BSESEN","OPTION","24-Sep-2026","74700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1813780,0,20,5,"BSE SENSEX","","","","",0.05,1653.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839281","OPTIND","BSESEN","OPTION","24-Sep-2026","81300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",460,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839283","OPTIND","BSESEN","OPTION","24-Sep-2026","78300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",31620,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839285","OPTIND","BSESEN","OPTION","24-Sep-2026","72300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,5036.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839286","OPTIND","BSESEN","OPTION","24-Sep-2026","74600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",303700,0,20,5,"BSE SENSEX","","","","",0.05,2041.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839287","OPTIND","BSESEN","OPTION","24-Sep-2026","76900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",242140,0,20,5,"BSE SENSEX","","","","",0.05,62.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839288","OPTIND","BSESEN","OPTION","24-Sep-2026","81600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4250.3,9508.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839289","OPTIND","BSESEN","OPTION","24-Sep-2026","70900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1188.1,6446.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839291","OPTIND","BSESEN","OPTION","24-Sep-2026","82300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1540,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839293","OPTIND","BSESEN","OPTION","24-Sep-2026","80900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5820,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839296","OPTIND","BSESEN","OPTION","24-Sep-2026","76300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2760,0,20,5,"BSE SENSEX","","","","",0.05,3984.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839297","OPTIND","BSESEN","OPTION","24-Sep-2026","78600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",960,0,20,5,"BSE SENSEX","","","","",1251.5,6509.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839298","OPTIND","BSESEN","OPTION","24-Sep-2026","70300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",10700,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839299","OPTIND","BSESEN","OPTION","24-Sep-2026","72600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",429300,0,20,5,"BSE SENSEX","","","","",0.05,31.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839300","OPTIND","BSESEN","OPTION","24-Sep-2026","74900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",890660,0,20,5,"BSE SENSEX","","","","",0.05,1980.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839304","OPTIND","BSESEN","OPTION","24-Sep-2026","82600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5250,10508.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839313","OPTIND","BSESEN","OPTION","24-Sep-2026","76200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",629020,0,20,5,"BSE SENSEX","","","","",0.05,262.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839314","OPTIND","BSESEN","OPTION","24-Sep-2026","78500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",634440,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839315","OPTIND","BSESEN","OPTION","24-Sep-2026","83200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5849.8,11108.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839317","OPTIND","BSESEN","OPTION","24-Sep-2026","70200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1887.9,7146.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839318","OPTIND","BSESEN","OPTION","24-Sep-2026","72500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5080,0,20,5,"BSE SENSEX","","","","",0.05,4828.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839319","OPTIND","BSESEN","OPTION","24-Sep-2026","74800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1421180,0,20,5,"BSE SENSEX","","","","",0.05,1714.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839322","OPTIND","BSESEN","OPTION","24-Sep-2026","80200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",7860,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839324","OPTIND","BSESEN","OPTION","24-Sep-2026","82500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2640,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839328","OPTIND","BSESEN","OPTION","24-Sep-2026","74200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",957600,0,20,5,"BSE SENSEX","","","","",0.05,928.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839329","OPTIND","BSESEN","OPTION","24-Sep-2026","76500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",36580,0,20,5,"BSE SENSEX","","","","",0.05,4234.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839330","OPTIND","BSESEN","OPTION","24-Sep-2026","78800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",500,0,20,5,"BSE SENSEX","","","","",1076.2,6334.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839332","OPTIND","BSESEN","OPTION","24-Sep-2026","70500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",282880,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839333","OPTIND","BSESEN","OPTION","24-Sep-2026","72800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",743420,0,20,5,"BSE SENSEX","","","","",0.05,55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839337","OPTIND","BSESEN","OPTION","24-Sep-2026","80500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3150.6,8408.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839338","OPTIND","BSESEN","OPTION","24-Sep-2026","82800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5449.9,10708.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839344","OPTIND","BSESEN","OPTION","24-Sep-2026","74100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",27720,0,20,5,"BSE SENSEX","","","","",0.05,2887.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839345","OPTIND","BSESEN","OPTION","24-Sep-2026","76400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",454880,0,20,5,"BSE SENSEX","","","","",0.05,180.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839346","OPTIND","BSESEN","OPTION","24-Sep-2026","78700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",44060,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839348","OPTIND","BSESEN","OPTION","24-Sep-2026","81100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3750.45,9008.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839349","OPTIND","BSESEN","OPTION","24-Sep-2026","70400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1687.95,6946.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839350","OPTIND","BSESEN","OPTION","24-Sep-2026","72700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1000,0,20,5,"BSE SENSEX","","","","",0.05,4614.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839354","OPTIND","BSESEN","OPTION","24-Sep-2026","80400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2980,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839355","OPTIND","BSESEN","OPTION","24-Sep-2026","82700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",200,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839357","OPTIND","BSESEN","OPTION","24-Sep-2026","78100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",780,0,20,5,"BSE SENSEX","","","","",753.1,6009.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839359","OPTIND","BSESEN","OPTION","24-Sep-2026","72100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",250080,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839360","OPTIND","BSESEN","OPTION","24-Sep-2026","74400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1222960,0,20,5,"BSE SENSEX","","","","",0.05,1197,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839361","OPTIND","BSESEN","OPTION","24-Sep-2026","76700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1500,0,20,5,"BSE SENSEX","","","","",0.05,4398.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839366","OPTIND","BSESEN","OPTION","24-Sep-2026","70700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",50600,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839367","OPTIND","BSESEN","OPTION","24-Sep-2026","82100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4750.15,10008.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839371","OPTIND","BSESEN","OPTION","24-Sep-2026","80700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3350.55,8608.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839378","OPTIND","BSESEN","OPTION","24-Sep-2026","74300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",73780,0,20,5,"BSE SENSEX","","","","",0.05,2549.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839379","OPTIND","BSESEN","OPTION","24-Sep-2026","76600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",398420,0,20,5,"BSE SENSEX","","","","",0.05,120.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839380","OPTIND","BSESEN","OPTION","24-Sep-2026","78900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",18540,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839381","OPTIND","BSESEN","OPTION","24-Sep-2026","70600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1488,6746.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839382","OPTIND","BSESEN","OPTION","24-Sep-2026","72900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3300,0,20,5,"BSE SENSEX","","","","",0.05,4538.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839387","OPTIND","BSESEN","OPTION","24-Sep-2026","80600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4660,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839388","OPTIND","BSESEN","OPTION","24-Sep-2026","82900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2980,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839391","OPTIND","BSESEN","OPTION","24-Sep-2026","78300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1680,0,20,5,"BSE SENSEX","","","","",952.15,6209.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839393","OPTIND","BSESEN","OPTION","24-Sep-2026","69900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2187.85,7446.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839394","OPTIND","BSESEN","OPTION","24-Sep-2026","72300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",222980,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839396","OPTIND","BSESEN","OPTION","24-Sep-2026","74600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1544720,0,20,5,"BSE SENSEX","","","","",0.05,1494.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839397","OPTIND","BSESEN","OPTION","24-Sep-2026","76900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",920,0,20,5,"BSE SENSEX","","","","",0.05,4799.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839400","OPTIND","BSESEN","OPTION","24-Sep-2026","70900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",51920,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839401","OPTIND","BSESEN","OPTION","24-Sep-2026","79900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",8080,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839402","OPTIND","BSESEN","OPTION","24-Sep-2026","82300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4950.05,10208.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839403","OPTIND","BSESEN","OPTION","24-Sep-2026","73900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",10020,0,20,5,"BSE SENSEX","","","","",0.05,3207.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839405","OPTIND","BSESEN","OPTION","24-Sep-2026","80900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3550.5,8808.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
"839409","OPTIND","BSESEN","OPTION","24-Sep-2026","78200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",34280,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839411","OPTIND","BSESEN","OPTION","24-Sep-2026","72200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",200,0,20,5,"BSE SENSEX","","","","",0.05,5480.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839412","OPTIND","BSESEN","OPTION","24-Sep-2026","74500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",508240,0,20,5,"BSE SENSEX","","","","",0.05,2210.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839413","OPTIND","BSESEN","OPTION","24-Sep-2026","76800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",305160,0,20,5,"BSE SENSEX","","","","",0.05,78.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"839415","OPTIND","BSESEN","OPTION","24-Sep-2026","70800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1288.05,6546.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7680848,"SENSEX"
