ltp,ltt
23746.35,1738736783
23745.65,1738736784
23744.70,1738736784
23744.30,1738736785
23744.40,1738736785
23745.80,1738736786
23745.35,1738736786
23744.70,1738736787
23744.25,1738736787
23743.85,1738736788
23744.10,1738736788
23744.05,1738736789
23744.15,1738736789
23743.90,1738736790
23744.20,1738736790
23744.25,1738736791
23743.90,1738736791
23743.40,1738736792
23744.10,1738736792
23743.35,1738736793
23743.65,1738736793
23743.50,1738736794
23742.90,1738736794
23742.70,1738736795
23742.50,1738736795
23743.00,1738736796
23743.05,1738736796
23742.85,1738736797
23742.65,1738736797
23741.75,1738736798
23742.20,1738736799
23742.00,1738736799
23743.25,1738736800
23742.10,1738736800
23741.50,1738736801
23741.90,1738736801
23741.15,1738736802
23741.20,1738736802
23740.95,1738736803
23741.65,1738736803
23741.35,1738736804
23741.25,1738736804
23741.70,1738736805
23740.80,1738736805
23742.00,1738736806
23741.45,1738736806
23741.35,1738736807
23740.75,1738736808
23741.85,1738736808
23741.20,1738736809
23741.05,1738736809
23741.55,1738736810
23741.05,1738736810
23740.45,1738736811
23740.10,1738736811
23739.70,1738736812
23739.95,1738736812
23740.10,1738736813
23739.90,1738736813
23740.15,1738736814
23739.80,1738736814
23739.60,1738736815
23739.75,1738736815
23739.40,1738736816
23739.35,1738736816
23739.65,1738736817
23738.95,1738736817
23739.65,1738736818
23739.35,1738736818
23739.40,1738736819
23739.75,1738736819
23740.70,1738736820
23740.20,1738736820
23740.90,1738736821
23740.35,1738736821
23739.95,1738736822
23739.70,1738736823
23739.75,1738736823
23739.90,1738736824
23740.00,1738736824
23740.75,1738736825
23740.20,1738736825
23740.15,1738736826
23740.40,1738736826
23739.65,1738736827
23740.80,1738736827
23740.00,1738736828
23740.55,1738736828
23739.95,1738736829
23740.45,1738736829
23741.75,1738736830
23741.00,1738736830
23740.65,1738736831
23740.25,1738736831
23740.20,1738736832
23740.85,1738736832
23741.30,1738736833
23741.40,1738736833
23741.00,1738736834
23740.70,1738736834
23741.95,1738736835
23741.10,1738736835
23740.90,1738736836
23740.65,1738736836
23741.00,1738736837
23740.60,1738736837
23740.05,1738736838
23741.90,1738736838
23741.55,1738736839
23741.45,1738736839
23742.15,1738736840
23742.05,1738736840
23741.35,1738736841
23741.45,1738736841
23695.90,1738749120
23696.75,1738749120
23696.55,1738749121
23696.50,1738749121
23696.75,1738749122
23697.85,1738749122
23698.60,1738749123
23697.75,1738749123
23697.60,1738749124
23697.25,1738749124
23698.40,1738749125
23698.35,1738749125
23697.70,1738749126
23697.75,1738749126
23697.95,1738749127
23696.95,1738749127
23697.70,1738749128
23697.65,1738749128
23697.80,1738749129
23697.60,1738749130
23698.15,1738749130
23697.75,1738749131
23697.65,1738749131
23697.40,1738749132
23697.20,1738749133
23697.80,1738749133
23697.10,1738749134
23697.25,1738749134
23697.10,1738749135
23697.40,1738749135
23697.45,1738749136
23697.55,1738749136
23697.40,1738749137
23697.05,1738749137
23697.10,1738749138
23697.25,1738749138
23697.20,1738749139
23696.95,1738749140
23697.60,1738749140
23697.75,1738749141
23698.20,1738749141
23698.50,1738749142
23698.85,1738749142
23698.45,1738749143
23698.65,1738749143
23698.05,1738749144
23698.50,1738749144
23698.55,1738749145
23698.40,1738749145
23698.55,1738749146
23699.35,1738749146
23698.90,1738749147
23699.00,1738749147
23698.85,1738749148
23699.10,1738749148
23698.30,1738749149
23698.70,1738749149
23698.20,1738749150
23698.45,1738749150
23698.60,1738749151
23698.70,1738749151
23698.55,1738749152
23698.60,1738749152
23699.05,1738749153
23698.25,1738749154
23698.15,1738749154
23698.10,1738749155
23698.40,1738749155
23698.75,1738749156
23698.70,1738749156
23698.65,1738749157
23698.50,1738749157
23698.25,1738749158
23698.10,1738749158
23698.15,1738749159
23698.25,1738749160
23698.65,1738749160
23698.40,1738749161
23698.65,1738749161
23698.50,1738749162
23698.35,1738749162
23697.70,1738749163
23698.30,1738749163
23697.80,1738749164
23698.20,1738749164
23698.50,1738749165
23698.55,1738749166
23698.40,1738749166
23698.25,1738749167
23698.70,1738749168
23698.40,1738749170
23698.30,1738749170
23698.45,1738749171
23698.25,1738749171
23698.65,1738749172
23698.85,1738749172
23699.10,1738749173
23698.95,1738749173
23699.05,1738749174
23698.75,1738749174
23698.25,1738749175
23698.55,1738749175
23698.85,1738749176
23698.80,1738749176
23698.60,1738749177
23699.35,1738749178
23699.05,1738749178
23698.95,1738749179
23699.65,1738749180
23699.50,1738749180
23699.25,1738749181
23699.45,1738749181
23699.35,1738749182
23700.15,1738749182
23699.70,1738749183
23699.25,1738749183
23699.05,1738749184
23698.40,1738749184
23698.95,1738749185
23698.80,1738749185
23698.75,1738749186
23698.80,1738749186
23698.25,1738749187
23698.55,1738749187
23698.10,1738749188
23698.00,1738749188
23698.20,1738749189
23698.40,1738749189
23697.70,1738749190
23698.45,1738749190
23698.70,1738749191
23698.30,1738749192
23697.70,1738749192
23697.90,1738749193
23698.45,1738749193
23698.20,1738749194
23698.35,1738749194
23698.40,1738749195
23698.45,1738749195
23698.40,1738749196
23698.65,1738749196
23698.90,1738749197
23698.85,1738749197
23698.90,1738749198
23698.55,1738749198
23698.45,1738749199
23698.20,1738749199
23698.45,1738749200
23698.95,1738749200
23699.00,1738749201
23699.70,1738749201
23699.05,1738749202
23699.00,1738749203
23699.10,1738749204
23699.30,1738749204
23698.95,1738749205
23699.35,1738749205
23699.30,1738749206
23699.35,1738749206
23698.75,1738749207
23699.05,1738749207
23699.25,1738749208
23699.05,1738749208
23699.10,1738749209
23699.00,1738749209
23698.10,1738749210
23698.50,1738749210
23698.15,1738749211
23698.50,1738749211
23698.30,1738749212
23696.75,1738749212
23697.10,1738749213
23696.50,1738749214
23695.85,1738749214
23696.65,1738749215
23697.30,1738749215
23697.00,1738749216
23697.75,1738749216
23697.15,1738749217
23697.50,1738749217
23697.00,1738749218
23697.40,1738749218
23696.95,1738749219
23697.15,1738749219
23696.80,1738749220
23697.25,1738749220
23697.00,1738749221
23697.05,1738749221
23697.15,1738749222
23696.95,1738749222
23696.65,1738749223
23696.70,1738749223
23697.00,1738749224
23696.85,1738749224
23696.95,1738749225
23697.80,1738749225
23698.45,1738749226
23698.20,1738749226
23697.80,1738749227
23698.20,1738749227
23697.90,1738749228
23697.95,1738749228
23698.30,1738749229
23698.50,1738749229
23698.35,1738749230
23698.20,1738749230
23698.05,1738749231
23698.35,1738749231
23698.30,1738749232
23698.70,1738749232
23698.10,1738749233
23697.45,1738749233
23697.75,1738749234
23697.65,1738749234
23697.60,1738749235
23697.90,1738749235
23698.00,1738749236
23698.15,1738749236
23697.85,1738749237
23698.15,1738749237
23698.00,1738749238
23698.10,1738749238
23697.95,1738749239
23698.10,1738749239
23698.40,1738749240
23698.30,1738749240
23698.50,1738749241
23698.05,1738749241
23698.45,1738749242
23698.25,1738749242
23698.55,1738749243
23698.35,1738749243
23698.50,1738749244
23698.20,1738749244
23697.80,1738749245
23698.00,1738749246
23697.95,1738749246
23698.65,1738749247
23697.95,1738749247
23698.35,1738749248
23697.30,1738749248
23697.90,1738749249
23697.70,1738749249
23697.30,1738749250
23698.25,1738749250
23697.90,1738749251
23698.30,1738749251
23698.15,1738749252
23697.10,1738749252
23697.60,1738749253
23697.25,1738749253
23697.45,1738749254
23696.75,1738749254
23697.05,1738749255
23697.65,1738749255
23697.80,1738749256
23697.95,1738749256
23697.80,1738749257
23697.50,1738749257
23697.75,1738749258
23697.00,1738749258
23696.70,1738749259
23696.65,1738749259
23697.00,1738749260
23697.10,1738749260
23697.15,1738749261
23697.45,1738749262
23697.15,1738749262
23696.85,1738749263
23696.25,1738749263
23696.90,1738749264
23696.05,1738749264
23696.55,1738749265
23697.20,1738749265
23696.75,1738749266
23697.40,1738749266
23697.20,1738749267
23696.90,1738749267
23696.95,1738749268
23697.45,1738749268
23697.40,1738749269
23696.90,1738749269
23696.65,1738749270
23697.40,1738749270
23697.25,1738749271
23697.05,1738749271
23697.40,1738749272
23697.35,1738749272
23697.60,1738749273
23697.40,1738749273
23696.70,1738749274
23696.95,1738749274
23696.70,1738749275
23697.05,1738749275
23697.10,1738749276
23697.30,1738749276
23696.95,1738749277
23697.00,1738749277
23697.15,1738749278
23696.75,1738749278
23696.25,1738749279
23696.85,1738749279
23696.20,1738749280
23696.90,1738749280
23696.40,1738749281
23696.50,1738749281
23696.30,1738749282
23696.70,1738749282
23696.30,1738749283
23697.10,1738749283
23696.85,1738749284
23696.35,1738749284
23696.65,1738749285
23696.80,1738749285
23697.15,1738749286
23696.70,1738749287
23697.70,1738749287
23697.20,1738749288
23696.90,1738749288
23697.25,1738749289
23696.55,1738749289
23697.20,1738749290
23697.55,1738749290
23697.25,1738749291
23697.60,1738749291
23697.85,1738749292
23697.40,1738749293
23697.30,1738749293
23697.45,1738749294
23697.50,1738749294
23697.15,1738749295
23697.90,1738749295
23697.30,1738749296
23697.90,1738749296
23698.10,1738749297
23697.70,1738749297
23697.45,1738749298
23698.10,1738749298
23697.40,1738749299
23697.60,1738749299
23698.25,1738749300
23698.60,1738749300
23698.75,1738749301
23698.85,1738749301
23698.45,1738749302
23697.60,1738749302
23698.85,1738749303
23698.50,1738749303
23697.75,1738749304
23698.00,1738749304
23697.40,1738749305
23697.55,1738749305
23697.20,1738749306
23697.80,1738749306
23697.60,1738749307
23697.50,1738749307
23697.25,1738749308
23697.30,1738749309
23697.85,1738749309
23696.60,1738749310
23697.60,1738749310
23696.95,1738749311
23697.05,1738749311
23696.40,1738749312
23697.20,1738749312
23696.90,1738749313
23696.60,1738749314
23697.20,1738749314
23696.35,1738749315
23696.80,1738749315
23696.05,1738749316
23696.85,1738749316
23696.55,1738749317
23697.10,1738749317
23697.30,1738749318
23697.05,1738749318
23697.00,1738749319
23697.05,1738749319
23696.85,1738749320
23697.45,1738749320
23696.85,1738749321
23697.05,1738749321
23697.15,1738749322
23697.25,1738749322
23697.35,1738749323
23696.80,1738749323
23696.35,1738749324
23696.80,1738749324
23696.55,1738749325
23696.60,1738749325
23697.05,1738749326
23697.50,1738749326
23696.65,1738749327
23696.75,1738749327
23696.55,1738749328
23696.80,1738749328
23696.85,1738749329
23696.95,1738749329
23696.75,1738749330
23696.85,1738749331
23696.75,1738749331
23697.05,1738749332
23696.75,1738749332
23696.85,1738749333
23696.55,1738749334
23696.50,1738749334
23696.90,1738749335
23696.45,1738749335
23696.80,1738749336
23696.75,1738749337
23696.70,1738749337
23696.65,1738749338
23696.45,1738749338
23696.70,1738749339
23696.85,1738749339
23696.20,1738749340
23696.45,1738749340
23696.50,1738749341
23696.15,1738749342
23695.95,1738749342
23695.85,1738749343
23696.20,1738749343
23695.95,1738749344
23696.60,1738749344
23697.00,1738749345
23696.55,1738749345
23697.00,1738749346
23696.95,1738749346
23696.70,1738749347
23696.55,1738749347
23696.70,1738749348
23696.95,1738749348
23696.40,1738749349
23696.70,1738749349
23696.20,1738749350
23696.65,1738749350
23696.50,1738749351
23696.65,1738749351
23696.75,1738749352
23696.70,1738749353
23696.50,1738749353
23696.30,1738749354
23695.85,1738749354
23695.70,1738749355
23695.50,1738749355
23695.70,1738749356
23696.05,1738749356
23695.75,1738749357
23695.40,1738749357
23695.45,1738749358
23695.30,1738749358
23695.00,1738749359
23694.65,1738749359
23695.10,1738749360
23695.00,1738749361
23694.55,1738749361
23694.20,1738749362
23694.10,1738749362
23694.35,1738749363
23694.15,1738749363
23693.90,1738749364
23693.70,1738749364
23693.80,1738749365
23693.30,1738749366
23693.15,1738749366
23693.70,1738749367
23693.50,1738749367
23693.65,1738749368
23693.55,1738749368
23693.30,1738749369
23693.25,1738749369
23692.75,1738749370
23692.90,1738749370
23692.70,1738749371
23693.10,1738749371
23692.85,1738749372
23692.70,1738749372
23692.60,1738749373
23692.50,1738749373
23692.35,1738749374
23692.45,1738749374
23692.05,1738749375
23691.75,1738749395
23691.90,1738749396
23691.95,1738749396
23692.20,1738749397
23692.25,1738749397
23692.45,1738749398
23692.65,1738749398
23692.45,1738749399
23692.65,1738749399
23691.50,1738749400
23692.45,1738749400
23691.90,1738749401
23692.80,1738749401
23691.35,1738749402
23691.75,1738749402
23691.50,1738749403
23691.10,1738749403
23691.30,1738749404
23691.45,1738749404
23690.75,1738749405
23691.70,1738749405
23690.95,1738749406
23692.00,1738749406
23691.60,1738749407
23691.80,1738749407
23691.25,1738749408
23691.30,1738749408
23691.70,1738749409
23692.10,1738749409
23691.50,1738749410
23692.30,1738749410
23691.70,1738749411
23691.85,1738749411
23691.60,1738749412
23691.70,1738749412
23692.05,1738749413
23690.90,1738749413
23691.15,1738749414
23691.45,1738749414
23691.35,1738749415
23691.60,1738749415
23691.10,1738749416
23691.95,1738749416
23691.25,1738749417
23691.75,1738749417
23691.30,1738749418
23691.15,1738749418
23691.10,1738749419
23691.35,1738749419
23691.50,1738749420
23691.85,1738749420
23692.45,1738749421
23692.20,1738749421
23693.15,1738749422
23693.05,1738749422
23693.55,1738749423
23693.90,1738749423
23693.10,1738749424
23693.55,1738749424
23693.60,1738749425
23693.40,1738749425
23693.70,1738749426
23693.25,1738749426
23692.60,1738749427
23693.20,1738749427
23693.35,1738749428
23693.25,1738749428
23692.25,1738749438
23692.95,1738749439
23692.70,1738749439
23692.35,1738749440
23693.05,1738749440
23692.20,1738749441
23692.50,1738749441
23692.05,1738749442
23691.90,1738749442
23691.20,1738749443
23691.65,1738749444
23691.25,1738749444
23691.90,1738749445
23691.50,1738749445
23692.15,1738749446
23692.00,1738749447
23691.80,1738749447
23691.55,1738749448
23691.40,1738749449
23692.15,1738749449
23691.55,1738749450
23692.35,1738749450
23691.75,1738749451
23691.65,1738749451
23691.95,1738749452
23691.75,1738749452
23691.85,1738749453
23691.15,1738749453
23691.05,1738749454
23691.35,1738749454
23691.20,1738749455
23691.30,1738749455
23691.50,1738749456
23691.45,1738749456
23691.50,1738749457
23691.35,1738749457
23691.20,1738749458
23690.95,1738749458
23690.85,1738749459
23691.65,1738749459
23691.00,1738749460
23691.85,1738749460
23690.85,1738749461
23691.05,1738749462
23691.40,1738749462
23691.60,1738749463
23691.70,1738749463
23691.35,1738749464
23691.05,1738749464
23691.50,1738749465
23691.75,1738749466
23692.10,1738749466
23691.45,1738749467
23692.15,1738749467
23691.50,1738749468
23691.30,1738749468
23691.90,1738749469
23691.60,1738749469
23691.10,1738749470
23692.40,1738749470
23691.50,1738749471
23691.70,1738749471
23691.10,1738749472
23691.55,1738749472
23691.50,1738749473
23691.20,1738749473
23691.50,1738749474
23691.20,1738749474
23691.40,1738749475
23691.15,1738749475
23690.70,1738749476
23692.75,1738749476
23691.30,1738749477
23691.20,1738749477
23691.25,1738749478
23691.35,1738749478
23691.60,1738749479
23691.20,1738749479
23690.60,1738749480
23690.95,1738749480
23690.60,1738749481
23691.30,1738749482
23690.70,1738749482
23688.45,1738749483
23689.55,1738749483
23688.50,1738749484
23689.55,1738749484
23688.80,1738749485
23689.40,1738749485
23688.65,1738749486
23689.15,1738749486
23689.70,1738749487
23689.65,1738749487
23689.45,1738749488
23689.70,1738749488
23689.95,1738749489
23690.00,1738749489
23690.15,1738749490
23690.40,1738749490
23689.60,1738749491
23689.00,1738749491
23688.85,1738749492
23689.50,1738749492
23688.80,1738749493
23688.85,1738749493
23690.05,1738749494
23690.20,1738749494
23688.25,1738749495
23689.05,1738749495
23688.45,1738749496
23689.40,1738749496
23690.35,1738749497
23689.45,1738749497
23689.60,1738749498
23689.40,1738749498
23689.60,1738749499
23689.05,1738749499
23689.10,1738749500
23689.60,1738749500
23689.05,1738749501
23688.60,1738749502
23687.95,1738749502
23687.85,1738749503
23687.60,1738749503
23687.95,1738749504
23688.30,1738749504
23689.00,1738749505
23689.40,1738749505
23688.85,1738749506
23689.20,1738749506
23689.00,1738749507
23689.10,1738749507
23689.15,1738749508
23688.15,1738749508
23688.85,1738749509
23687.60,1738749509
23688.35,1738749510
23689.35,1738749510
23688.45,1738749511
23688.60,1738749511
23687.35,1738749512
23687.25,1738749512
23686.75,1738749513
23686.65,1738749513
23687.50,1738749514
23687.00,1738749514
23686.55,1738749515
23685.55,1738749515
23687.85,1738749516
23688.65,1738749516
23685.75,1738749517
23685.85,1738749517
23686.65,1738749518
23687.20,1738749518
23687.05,1738749519
23688.20,1738749519
23687.20,1738749520
23689.70,1738749520
23690.75,1738749521
23691.20,1738749521
23690.40,1738749522
23690.85,1738749522
23690.00,1738749523
23689.25,1738749523
23690.20,1738749524
23688.45,1738749524
23690.35,1738749525
23689.45,1738749525
23689.30,1738749526
23690.20,1738749526
23688.55,1738749527
23689.85,1738749527
23689.05,1738749528
23689.35,1738749528
23688.20,1738749529
23689.10,1738749529
23688.85,1738749530
23688.30,1738749530
23688.95,1738749531
23690.00,1738749531
23689.15,1738749532
23688.80,1738749532
23688.95,1738749533
23689.35,1738749533
23687.85,1738749534
23688.30,1738749534
23687.60,1738749535
23686.25,1738749535
